Gender,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Age,Work_Experience,Family_Size
Male,No,No,Lawyer,Low,Cat_6,47,1.0,2.0
Male,No,No,Executive,Low,Cat_1,31,4.0,5.0
Female,Yes,Yes,Lawyer,Low,Cat_6,79,0.0,1.0
Female,No,No,Engineer,Low,Cat_4,30,10.0,8.0
Female,No,Yes,Lawyer,Low,Cat_3,81,1.0,1.0
Male,Yes,Yes,Artist,Low,Cat_6,46,1.0,1.0
Male,No,No,Artist,Low,Cat_4,70,1.0,4.0
Male,No,Yes,Engineer,Low,Cat_6,37,9.0,1.0
Female,No,No,Doctor,Low,Cat_6,25,1.0,4.0
Male,No,Yes,Healthcare,Low,Cat_1,31,3.0,4.0
Female,No,Yes,Healthcare,Low,Cat_6,26,0.0,3.0
Female,No,No,Healthcare,Low,Cat_6,23,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,41,1.0,3.0
Female,No,No,Artist,Low,Cat_4,25,1.0,1.0
Female,No,Yes,Artist,Low,Cat_3,32,6.0,1.0
Male,Yes,Yes,Artist,High,Cat_4,40,13.0,1.0
Female,Yes,No,Healthcare,Average,Cat_7,18,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,26,1.0,4.0
Female,Yes,Yes,Artist,High,Cat_6,40,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,52,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,39,4.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,63,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,23,1.0,4.0
Male,No,Yes,Artist,Low,Cat_3,38,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,18,2.0,4.0
Female,Yes,Yes,Lawyer,High,Cat_6,89,0.0,2.0
Female,No,No,Marketing,Low,Cat_3,20,3.0,6.0
Male,Yes,Yes,Artist,Average,Cat_3,62,0.0,9.0
Male,Yes,Yes,Artist,Average,Cat_6,35,1.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,87,0.0,2.0
Male,No,No,Healthcare,Low,Cat_6,18,0.0,3.0
Male,No,Yes,Engineer,Low,Cat_3,36,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_4,31,0.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,61,0.0,2.0
Female,No,No,Healthcare,Low,Cat_4,21,0.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,58,6.0,4.0
Male,Yes,Yes,Entertainment,Average,Cat_6,47,1.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,66,0.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,47,8.0,4.0
Male,No,No,Healthcare,Low,Cat_4,31,1.0,5.0
Female,No,No,Doctor,Low,Cat_6,25,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,63,9.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,77,0.0,2.0
Male,No,Yes,Artist,Low,Cat_6,35,4.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,69,0.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_6,45,1.0,4.0
Male,No,No,Entertainment,Low,Cat_6,70,0.0,1.0
Male,Yes,Yes,Lawyer,Low,Cat_6,76,1.0,1.0
Male,Yes,No,Executive,Average,Cat_6,71,1.0,2.0
Female,Yes,No,Artist,High,Cat_6,81,1.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,43,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_4,36,8.0,4.0
Female,No,Yes,Engineer,Low,Cat_6,40,1.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_6,81,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,37,1.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_6,40,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,18,2.0,5.0
Male,Yes,No,Executive,High,Cat_6,47,0.0,5.0
Male,Yes,No,Executive,High,Cat_6,68,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,42,0.0,1.0
Female,No,Yes,Lawyer,Low,Cat_3,86,0.0,1.0
Male,No,Yes,Healthcare,Low,Cat_6,25,1.0,3.0
Female,Yes,Yes,Artist,High,Cat_7,37,1.0,2.0
Male,No,Yes,Doctor,Low,Cat_6,36,9.0,1.0
Male,Yes,No,Executive,High,Cat_6,75,1.0,2.0
Male,Yes,No,Lawyer,Low,Cat_3,89,0.0,1.0
Male,No,No,Healthcare,Low,Cat_6,27,1.0,4.0
Female,Yes,No,Lawyer,High,Cat_6,84,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,46,3.0,3.0
Male,No,Yes,Executive,Low,Cat_6,65,9.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,43,8.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,68,9.0,4.0
Male,No,No,Entertainment,Low,Cat_6,29,1.0,3.0
Female,Yes,Yes,Artist,High,Cat_6,35,8.0,5.0
Male,Yes,Yes,Artist,Low,Cat_1,63,1.0,1.0
Female,No,No,Doctor,Low,Cat_3,28,0.0,5.0
Female,No,Yes,Doctor,Low,Cat_3,55,3.0,2.0
Female,Yes,No,Entertainment,Average,Cat_4,37,2.0,4.0
Male,Yes,No,Artist,Low,Cat_6,55,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,62,9.0,1.0
Male,Yes,Yes,Healthcare,Average,Cat_6,52,0.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,61,1.0,3.0
Male,Yes,Yes,Executive,Average,Cat_6,38,0.0,3.0
Male,Yes,Yes,Entertainment,High,Cat_6,59,5.0,5.0
Female,Yes,No,Homemaker,Average,Cat_6,31,12.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,55,1.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,35,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_3,39,4.0,4.0
Female,No,Yes,Healthcare,Low,Cat_6,40,6.0,2.0
Female,No,Yes,Engineer,Low,Cat_6,39,14.0,1.0
Female,Yes,Yes,Entertainment,Average,Cat_6,58,1.0,4.0
Female,Yes,No,Engineer,Average,Cat_6,30,0.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,67,0.0,2.0
Male,Yes,No,Doctor,Average,Cat_6,28,0.0,2.0
Male,No,No,Healthcare,Low,Cat_2,20,1.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,53,9.0,1.0
Female,Yes,Yes,Entertainment,Average,Cat_2,43,0.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,84,0.0,2.0
Male,Yes,No,Healthcare,Low,Cat_6,35,1.0,5.0
Female,No,No,Engineer,Low,Cat_6,43,0.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,74,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,19,0.0,5.0
Female,No,No,Healthcare,Low,Cat_6,31,1.0,5.0
Male,Yes,No,Marketing,Average,Cat_4,61,1.0,4.0
Female,No,Yes,Artist,Low,Cat_6,25,2.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,66,1.0,3.0
Female,No,Yes,Entertainment,Low,Cat_4,48,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_4,60,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_2,52,1.0,3.0
Female,Yes,No,Engineer,Low,Cat_3,40,1.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,52,6.0,2.0
Male,Yes,No,Homemaker,Average,Cat_6,30,1.0,3.0
Female,No,No,Engineer,Low,Cat_4,29,0.0,6.0
Male,Yes,No,Executive,High,Cat_7,51,0.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,63,1.0,1.0
Female,No,No,Healthcare,Low,Cat_6,23,1.0,4.0
Female,No,Yes,Engineer,Low,Cat_2,38,3.0,1.0
Female,No,Yes,Doctor,Low,Cat_6,49,0.0,1.0
Female,Yes,Yes,Homemaker,Low,Cat_5,33,1.0,3.0
Male,Yes,No,Executive,High,Cat_4,53,2.0,4.0
Female,No,No,Healthcare,Low,Cat_2,21,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_4,47,1.0,5.0
Female,Yes,No,Marketing,High,Cat_3,41,1.0,5.0
Male,No,No,Healthcare,Low,Cat_6,19,1.0,8.0
Male,No,Yes,Entertainment,Low,Cat_6,33,9.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,67,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,69,0.0,1.0
Male,No,Yes,Artist,Low,Cat_6,35,1.0,1.0
Male,No,No,Healthcare,Low,Cat_3,18,4.0,3.0
Male,No,No,Healthcare,Low,Cat_6,20,0.0,4.0
Female,No,No,Healthcare,Low,Cat_3,23,0.0,3.0
Male,Yes,No,Executive,Average,Cat_6,68,1.0,2.0
Male,Yes,Yes,Doctor,Low,Cat_6,51,1.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,31,0.0,4.0
Male,No,No,Entertainment,Low,Cat_6,18,1.0,4.0
Female,No,No,Engineer,Low,Cat_6,22,0.0,4.0
Male,Yes,Yes,Marketing,Average,Cat_6,61,1.0,3.0
Male,Yes,Yes,Lawyer,High,Cat_6,78,0.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,35,0.0,4.0
Male,No,No,Healthcare,Low,Cat_6,23,1.0,4.0
Female,No,No,Healthcare,Low,Cat_6,33,7.0,6.0
Female,No,Yes,Healthcare,Low,Cat_6,38,8.0,2.0
Male,Yes,No,Entertainment,Average,Cat_4,43,0.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,63,1.0,1.0
Male,No,No,Entertainment,Low,Cat_4,26,6.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,30,0.0,4.0
Male,No,Yes,Lawyer,Low,Cat_3,77,0.0,1.0
Female,No,No,Healthcare,Low,Cat_4,21,5.0,1.0
Female,No,Yes,Lawyer,Low,Cat_6,78,1.0,3.0
Female,No,Yes,Engineer,Low,Cat_6,31,0.0,1.0
Female,Yes,Yes,Entertainment,Average,Cat_6,43,5.0,3.0
Female,Yes,No,Artist,High,Cat_1,18,1.0,2.0
Male,Yes,No,Healthcare,High,Cat_7,61,0.0,4.0
Male,Yes,No,Entertainment,Low,Cat_3,32,2.0,2.0
Female,No,No,Artist,Low,Cat_6,52,5.0,1.0
Female,Yes,Yes,Lawyer,Average,Cat_6,88,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,32,8.0,3.0
Male,Yes,Yes,Marketing,Low,Cat_6,47,0.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,57,1.0,1.0
Female,No,Yes,Engineer,Low,Cat_6,26,0.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,53,4.0,4.0
Female,No,Yes,Artist,Low,Cat_2,49,0.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,47,1.0,4.0
Female,Yes,No,Artist,Average,Cat_1,25,1.0,2.0
Female,Yes,No,Engineer,Average,Cat_4,30,5.0,2.0
Female,Yes,Yes,Artist,High,Cat_2,42,0.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,87,0.0,2.0
Female,No,No,Engineer,Low,Cat_4,27,1.0,7.0
Female,Yes,Yes,Artist,High,Cat_3,43,1.0,4.0
Male,Yes,No,Entertainment,Average,Cat_6,48,1.0,3.0
Female,No,Yes,Healthcare,Low,Cat_2,31,6.0,4.0
Female,Yes,Yes,Doctor,Average,Cat_4,51,0.0,6.0
Female,No,No,Artist,Low,Cat_3,28,5.0,5.0
Female,No,Yes,Artist,Low,Cat_6,39,1.0,1.0
Female,No,Yes,Artist,Low,Cat_6,36,13.0,1.0
Female,Yes,Yes,Engineer,Low,Cat_4,42,0.0,3.0
Male,No,No,Healthcare,Low,Cat_6,20,0.0,4.0
Female,Yes,No,Healthcare,Low,Cat_2,31,1.0,4.0
Female,Yes,No,Engineer,Low,Cat_4,30,1.0,2.0
Female,No,No,Artist,Low,Cat_6,27,1.0,6.0
Male,Yes,No,Engineer,High,Cat_4,72,0.0,4.0
Male,Yes,No,Executive,High,Cat_6,85,1.0,2.0
Male,Yes,No,Engineer,Average,Cat_1,43,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_3,37,0.0,3.0
Male,No,Yes,Artist,Low,Cat_1,26,5.0,1.0
Male,Yes,Yes,Artist,Low,Cat_4,39,10.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,57,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,65,3.0,2.0
Male,Yes,Yes,Artist,Low,Cat_2,49,2.0,2.0
Female,No,Yes,Artist,Low,Cat_6,41,1.0,3.0
Female,No,Yes,Entertainment,Low,Cat_6,36,10.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,51,8.0,2.0
Male,Yes,No,Lawyer,High,Cat_6,66,0.0,3.0
Female,No,No,Healthcare,Low,Cat_4,32,1.0,5.0
Male,Yes,Yes,Artist,Low,Cat_6,49,1.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,73,3.0,1.0
Female,No,Yes,Artist,Low,Cat_6,35,0.0,3.0
Male,Yes,Yes,Marketing,Low,Cat_6,56,0.0,3.0
Male,Yes,No,Executive,Average,Cat_6,69,9.0,2.0
Female,No,Yes,Engineer,Low,Cat_6,28,7.0,1.0
Female,Yes,Yes,Homemaker,Average,Cat_2,41,1.0,4.0
Female,Yes,Yes,Lawyer,High,Cat_6,74,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,41,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,45,1.0,2.0
Male,Yes,Yes,Doctor,High,Cat_6,55,0.0,2.0
Male,No,Yes,Artist,Low,Cat_6,35,0.0,1.0
Female,No,Yes,Engineer,Low,Cat_6,60,1.0,1.0
Male,Yes,No,Entertainment,Low,Cat_6,38,0.0,2.0
Female,No,No,Artist,Low,Cat_6,67,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_4,52,1.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,80,1.0,2.0
Male,No,No,Artist,Low,Cat_6,27,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,58,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,61,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,45,5.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,38,0.0,4.0
Male,Yes,No,Doctor,Low,Cat_6,69,1.0,1.0
Male,Yes,No,Entertainment,Low,Cat_3,28,0.0,2.0
Male,No,No,Marketing,Low,Cat_6,28,0.0,6.0
Male,Yes,No,Engineer,Low,Cat_6,52,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_3,73,1.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,62,0.0,4.0
Male,Yes,Yes,Engineer,Average,Cat_6,53,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_3,56,0.0,2.0
Female,Yes,Yes,Doctor,Low,Cat_6,43,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_3,51,0.0,4.0
Female,Yes,Yes,Lawyer,Low,Cat_6,83,0.0,2.0
Female,No,Yes,Entertainment,Low,Cat_6,53,0.0,1.0
Female,No,Yes,Artist,Low,Cat_2,26,1.0,3.0
Male,Yes,Yes,Entertainment,Low,Cat_6,51,0.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_2,50,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,52,4.0,1.0
Male,Yes,No,Entertainment,Average,Cat_6,38,1.0,2.0
Female,No,Yes,Healthcare,Low,Cat_4,31,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,55,10.0,1.0
Female,Yes,Yes,Marketing,Low,Cat_6,52,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,38,1.0,2.0
Male,No,No,Entertainment,Low,Cat_4,19,0.0,6.0
Male,Yes,Yes,Doctor,Low,Cat_6,43,12.0,2.0
Male,No,No,Healthcare,Low,Cat_3,19,5.0,4.0
Male,Yes,Yes,Artist,Average,Cat_3,69,0.0,5.0
Male,Yes,No,Lawyer,Low,Cat_6,79,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,53,3.0,3.0
Male,No,No,Healthcare,Low,Cat_6,18,8.0,9.0
Male,Yes,No,Executive,High,Cat_4,38,1.0,5.0
Male,Yes,Yes,Artist,Low,Cat_6,65,1.0,1.0
Male,No,No,Entertainment,Low,Cat_6,37,1.0,1.0
Female,No,Yes,Artist,Low,Cat_3,38,1.0,1.0
Female,No,No,Entertainment,Low,Cat_6,30,0.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_3,39,1.0,3.0
Male,Yes,No,Lawyer,Low,Cat_4,80,0.0,1.0
Male,No,No,Healthcare,Low,Cat_4,20,0.0,5.0
Male,Yes,Yes,Healthcare,Average,Cat_6,73,1.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,56,1.0,9.0
Female,Yes,Yes,Artist,Average,Cat_2,51,1.0,4.0
Female,Yes,Yes,Doctor,High,Cat_4,32,8.0,2.0
Female,No,Yes,Artist,Low,Cat_6,36,9.0,2.0
Female,No,No,Healthcare,Low,Cat_3,21,0.0,7.0
Male,Yes,No,Artist,Low,Cat_1,47,0.0,4.0
Female,No,No,Healthcare,Low,Cat_6,28,1.0,2.0
Female,Yes,No,Artist,Average,Cat_1,43,4.0,4.0
Male,Yes,Yes,Engineer,Average,Cat_3,49,0.0,2.0
Female,No,No,Entertainment,Low,Cat_6,22,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,58,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_4,39,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_4,40,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,53,3.0,3.0
Female,Yes,Yes,Lawyer,High,Cat_6,76,1.0,2.0
Male,Yes,No,Artist,Low,Cat_6,26,3.0,2.0
Male,Yes,No,Executive,High,Cat_6,27,5.0,4.0
Male,No,No,Entertainment,Low,Cat_6,29,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_1,26,0.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,52,1.0,3.0
Male,Yes,No,Executive,Average,Cat_2,38,1.0,5.0
Male,No,Yes,Entertainment,Low,Cat_1,40,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,59,1.0,1.0
Female,No,No,Doctor,Low,Cat_6,25,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,40,8.0,1.0
Female,No,Yes,Healthcare,Low,Cat_7,30,0.0,3.0
Male,Yes,No,Executive,High,Cat_4,67,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,31,8.0,2.0
Male,Yes,No,Healthcare,Low,Cat_3,19,9.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,50,9.0,2.0
Female,Yes,Yes,Engineer,Average,Cat_6,53,1.0,3.0
Male,Yes,No,Lawyer,Low,Cat_4,77,1.0,2.0
Male,No,No,Marketing,Low,Cat_3,22,3.0,6.0
Female,No,Yes,Artist,Low,Cat_6,51,1.0,1.0
Female,No,No,Healthcare,Low,Cat_6,32,12.0,3.0
Female,Yes,Yes,Engineer,Average,Cat_6,51,1.0,2.0
Male,Yes,Yes,Entertainment,Low,Cat_4,41,2.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,46,0.0,4.0
Male,Yes,Yes,Artist,Average,Cat_1,28,0.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,86,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,30,9.0,1.0
Female,Yes,Yes,Lawyer,Low,Cat_6,75,0.0,1.0
Female,No,Yes,Artist,Low,Cat_6,52,6.0,1.0
Male,No,No,Healthcare,Low,Cat_6,18,0.0,2.0
Female,No,No,Engineer,Low,Cat_4,28,6.0,3.0
Female,Yes,Yes,Entertainment,Low,Cat_6,62,1.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_4,30,1.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,60,1.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_4,35,7.0,3.0
Female,Yes,Yes,Healthcare,Low,Cat_1,31,0.0,1.0
Female,No,Yes,Artist,Low,Cat_6,39,12.0,1.0
Female,Yes,Yes,Artist,High,Cat_6,48,1.0,5.0
Male,No,Yes,Entertainment,Low,Cat_3,25,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,21,0.0,4.0
Female,No,No,Healthcare,Low,Cat_4,21,1.0,5.0
Male,Yes,No,Doctor,High,Cat_6,52,0.0,3.0
Male,No,No,Healthcare,Low,Cat_3,19,1.0,5.0
Female,Yes,Yes,Engineer,High,Cat_6,58,1.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,55,2.0,3.0
Female,Yes,Yes,Engineer,Low,Cat_6,36,0.0,1.0
Female,No,Yes,Lawyer,Low,Cat_6,65,0.0,5.0
Male,Yes,Yes,Artist,Low,Cat_2,35,0.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,77,1.0,2.0
Male,No,Yes,Artist,Low,Cat_7,39,1.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,74,1.0,2.0
Female,Yes,Yes,Homemaker,Average,Cat_6,36,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_2,31,1.0,2.0
Female,No,Yes,Artist,Low,Cat_4,47,0.0,1.0
Male,No,No,Doctor,Low,Cat_6,18,0.0,3.0
Female,Yes,Yes,Entertainment,Low,Cat_6,50,7.0,3.0
Male,Yes,No,Lawyer,Low,Cat_6,85,1.0,1.0
Female,No,No,Engineer,Low,Cat_6,27,0.0,2.0
Female,No,No,Healthcare,Low,Cat_6,32,1.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,50,1.0,3.0
Female,Yes,Yes,Engineer,Low,Cat_6,59,0.0,1.0
Female,Yes,Yes,Artist,High,Cat_6,68,1.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_5,43,0.0,2.0
Female,No,Yes,Engineer,Low,Cat_4,33,1.0,1.0
Male,No,Yes,Entertainment,Low,Cat_3,52,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,50,0.0,1.0
Male,No,No,Healthcare,Low,Cat_6,22,1.0,2.0
Female,Yes,Yes,Doctor,Low,Cat_6,40,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_3,31,0.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,52,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_4,43,5.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,37,1.0,1.0
Female,Yes,Yes,Engineer,High,Cat_6,56,0.0,2.0
Female,No,No,Healthcare,Low,Cat_4,25,1.0,5.0
Male,No,Yes,Artist,Low,Cat_6,28,4.0,4.0
Male,Yes,Yes,Engineer,Average,Cat_6,28,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_4,61,0.0,4.0
Male,Yes,No,Entertainment,Low,Cat_6,57,0.0,1.0
Female,Yes,Yes,Artist,High,Cat_6,67,0.0,2.0
Male,No,No,Marketing,Low,Cat_3,20,0.0,3.0
Female,Yes,Yes,Entertainment,Average,Cat_6,40,6.0,2.0
Female,Yes,Yes,Healthcare,High,Cat_4,25,1.0,4.0
Female,No,No,Healthcare,Low,Cat_4,27,0.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,53,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,40,8.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,25,8.0,3.0
Male,No,Yes,Artist,Low,Cat_6,52,1.0,1.0
Male,No,No,Entertainment,Low,Cat_6,35,9.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,39,1.0,3.0
Male,No,Yes,Artist,Low,Cat_4,39,2.0,3.0
Female,No,No,Marketing,Low,Cat_4,33,1.0,5.0
Female,Yes,Yes,Healthcare,Average,Cat_6,41,6.0,2.0
Male,Yes,No,Executive,Average,Cat_1,41,8.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,62,0.0,1.0
Male,Yes,Yes,Entertainment,Low,Cat_6,47,1.0,4.0
Male,No,Yes,Healthcare,Low,Cat_7,26,0.0,4.0
Male,Yes,Yes,Entertainment,Average,Cat_6,63,0.0,3.0
Male,No,No,Artist,Low,Cat_4,19,9.0,4.0
Male,Yes,No,Executive,High,Cat_6,36,1.0,3.0
Male,Yes,Yes,Lawyer,High,Cat_6,58,0.0,2.0
Female,Yes,Yes,Engineer,Low,Cat_6,51,0.0,1.0
Male,No,Yes,Entertainment,Low,Cat_2,25,9.0,1.0
Female,Yes,No,Entertainment,High,Cat_6,53,9.0,2.0
Female,No,No,Lawyer,Low,Cat_3,23,0.0,6.0
Female,No,Yes,Artist,Low,Cat_6,37,0.0,3.0
Female,No,No,Marketing,Low,Cat_3,21,2.0,2.0
Male,No,No,Healthcare,Low,Cat_4,26,0.0,4.0
Male,Yes,No,Lawyer,High,Cat_6,79,0.0,2.0
Female,No,No,Doctor,Low,Cat_7,43,4.0,6.0
Female,Yes,Yes,Healthcare,Low,Cat_3,26,8.0,2.0
Female,Yes,No,Marketing,Low,Cat_6,65,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,31,0.0,4.0
Male,Yes,Yes,Lawyer,High,Cat_6,52,8.0,2.0
Female,No,Yes,Entertainment,Low,Cat_6,42,1.0,1.0
Male,No,Yes,Artist,Low,Cat_6,42,1.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_3,30,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,38,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,32,0.0,5.0
Male,Yes,No,Artist,Average,Cat_6,43,0.0,2.0
Male,Yes,Yes,Healthcare,Low,Cat_3,29,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,51,0.0,2.0
Female,Yes,No,Doctor,Average,Cat_4,39,1.0,9.0
Female,Yes,Yes,Artist,Average,Cat_6,65,1.0,4.0
Male,Yes,Yes,Artist,Average,Cat_7,48,1.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,45,4.0,4.0
Male,No,Yes,Doctor,Low,Cat_6,26,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,49,0.0,4.0
Male,Yes,No,Healthcare,High,Cat_4,21,1.0,8.0
Female,Yes,Yes,Artist,High,Cat_6,75,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,22,0.0,3.0
Female,No,Yes,Doctor,Low,Cat_6,26,0.0,3.0
Male,No,No,Engineer,Low,Cat_3,25,9.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,35,1.0,1.0
Female,No,Yes,Entertainment,Low,Cat_6,35,9.0,4.0
Female,No,Yes,Doctor,Low,Cat_6,40,1.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,56,8.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,80,0.0,2.0
Male,Yes,Yes,Entertainment,Low,Cat_6,62,0.0,1.0
Male,Yes,No,Engineer,Average,Cat_4,39,2.0,2.0
Female,No,No,Healthcare,Low,Cat_7,25,1.0,5.0
Female,No,Yes,Artist,Low,Cat_6,25,0.0,6.0
Male,Yes,No,Executive,Low,Cat_4,28,1.0,7.0
Female,Yes,Yes,Entertainment,Low,Cat_6,46,6.0,3.0
Male,Yes,Yes,Entertainment,High,Cat_6,53,1.0,2.0
Male,Yes,Yes,Artist,High,Cat_6,68,1.0,2.0
Male,Yes,No,Artist,Average,Cat_6,56,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,22,9.0,4.0
Female,Yes,No,Artist,Low,Cat_6,49,5.0,5.0
Male,Yes,Yes,Entertainment,Low,Cat_2,45,0.0,4.0
Female,Yes,Yes,Homemaker,High,Cat_6,45,8.0,4.0
Female,No,Yes,Artist,Low,Cat_4,33,3.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,57,2.0,2.0
